id,speed
236,25.77562141418457
237,21.051734924316406
238,23.542007446289062
239,43.11188888549805
240,35.07686996459961
241,39.20677185058594
242,49.48599624633789
243,49.66330337524414
244,48.8281364440918
245,48.76225662231445
246,28.77237319946289
247,21.41493797302246
248,20.515886306762695
249,20.116891860961914
250,19.634138107299805
251,33.39592742919922
252,43.10147476196289
253,33.269447326660156
254,33.266380310058594
255,47.249908447265625
256,47.00202941894531
257,46.440956115722656
258,43.916324615478516
259,39.57434844970703
260,39.141048431396484
261,32.409767150878906
262,39.17580032348633
263,43.29001998901367
264,32.445777893066406
265,41.86538314819336
266,48.09812545776367
267,45.25518798828125
268,18.192222595214844
269,20.54707145690918
270,18.115856170654297
271,16.539743423461914
272,18.827253341674805
273,14.074959754943848
274,46.569339752197266
275,47.4710578918457
276,48.2049674987793
277,47.53839111328125
278,25.37479019165039
279,12.38131046295166
280,13.69021987915039
281,22.730209350585938
282,19.64800262451172
283,17.09421730041504
284,13.827052116394043
285,13.602811813354492
286,48.255069732666016
287,47.86988830566406
288,10.378194808959961
289,15.225122451782227
290,16.23755645751953
291,12.732549667358398
292,13.172924041748047
293,26.494365692138672
294,46.2192497253418
295,48.835567474365234
296,47.95582580566406
297,35.16768264770508
298,21.887784957885742
299,33.1256103515625
300,23.024919509887695
301,20.457950592041016
302,24.893468856811523
303,42.287132263183594
304,40.97467041015625
305,50.128055572509766
306,48.816402435302734
307,49.43035888671875
308,46.727848052978516
309,32.50847625732422
310,17.873947143554688
311,7.712554931640625
312,41.48223876953125
313,34.14584732055664
314,37.05259323120117
315,48.846435546875
316,47.79684829711914
317,37.51945495605469
318,33.91519546508789
319,32.29966354370117
320,43.76688766479492
321,46.217124938964844
322,46.59629440307617
323,46.50611114501953
324,44.88709259033203
325,43.56277084350586
326,43.9674186706543
327,40.318885803222656
328,40.631832122802734
329,37.520565032958984
330,36.56382369995117
331,40.05949783325195
332,41.47486877441406
333,36.33880615234375
334,35.294761657714844
335,42.87356948852539
336,47.16794967651367
337,46.87651062011719
338,14.48054313659668
339,20.15257453918457
340,21.122989654541016
341,23.152847290039062
342,43.461524963378906
343,43.70178985595703
344,48.839603424072266
345,48.11288833618164
346,47.552154541015625
347,16.485387802124023
348,37.68782043457031
349,49.682254791259766
350,48.71258544921875
351,47.94535446166992
352,31.728471755981445
353,16.354637145996094
354,25.00278663635254
355,18.723304748535156
356,16.90536117553711
357,21.888935089111328
358,36.630714416503906
359,43.75862121582031
360,44.212379455566406
361,49.412109375
362,16.482084274291992
363,24.152700424194336
364,18.515216827392578
365,15.921821594238281
366,11.672587394714355
367,21.979650497436523
368,41.63776397705078
369,49.271610260009766
370,48.71215057373047
371,48.28447723388672
372,47.8557243347168
373,17.25496482849121
374,18.59520721435547
375,9.299612998962402
376,20.424684524536133
377,31.67742919921875
378,35.620391845703125
379,49.55428695678711
380,30.86822509765625
381,17.270946502685547
382,16.716493606567383
383,29.03201675415039
384,48.42686080932617
385,48.32369613647461
386,47.6649284362793
387,46.79663848876953
388,40.99890899658203
389,38.81600570678711
390,35.0123291015625
391,34.08988571166992
392,49.273807525634766
393,49.345367431640625
394,47.69472885131836
395,16.8708438873291
396,17.363069534301758
397,27.243595123291016
398,23.65703773498535
399,15.667461395263672
400,11.603531837463379
401,34.724586486816406
402,37.12654113769531
403,49.5246696472168
404,47.59410858154297
405,45.40382385253906
406,33.499271392822266
407,16.815378189086914
408,20.01272201538086
409,18.143882751464844
410,17.530357360839844
411,9.659005165100098
412,43.04249954223633
413,37.07127380371094
414,43.10239791870117
415,49.540245056152344
416,48.64749526977539
417,48.30363845825195
418,47.83850860595703
419,34.056575775146484
420,17.14429473876953
421,9.609845161437988
422,43.88521194458008
423,38.59421157836914
424,49.405887603759766
425,49.34223937988281
426,49.33903884887695
427,37.81137466430664
428,30.195558547973633
429,40.83481979370117
430,40.35480499267578
431,47.9709358215332
432,47.04338836669922
433,44.05165100097656
434,28.511499404907227
435,35.41473388671875
436,26.784109115600586
437,24.29404067993164
438,48.35555648803711
439,48.305755615234375
440,48.6604118347168
441,42.72091293334961
442,35.831947326660156
443,35.225738525390625
444,31.512500762939453
445,37.1817512512207
446,29.458406448364258
447,35.22502136230469
448,46.73701858520508
449,46.09316635131836
450,45.873451232910156
451,44.87383270263672
452,44.91332244873047
453,44.75387191772461
454,45.10121154785156
455,43.932682037353516
456,42.673240661621094
457,45.59654998779297
458,48.44612121582031
459,49.04024124145508
460,40.178077697753906
461,27.611793518066406
462,31.037731170654297
463,28.21715545654297
464,34.60225296020508
465,39.31394958496094
466,47.852298736572266
467,48.3057746887207
468,48.249446868896484
469,47.51481628417969
470,23.39375114440918
471,28.545886993408203
472,29.338645935058594
473,25.28339195251465
474,18.668832778930664
475,27.55194664001465
476,48.19036865234375
477,46.85196304321289
478,37.88893127441406
479,29.158571243286133
480,28.45460319519043
481,25.18316650390625
482,27.567501068115234
483,47.56472396850586
484,47.167457580566406
485,46.8607292175293
486,29.973445892333984
487,36.9515266418457
488,28.555524826049805
489,17.546104431152344
490,15.794750213623047
491,37.564937591552734
492,43.660343170166016
493,47.721702575683594
494,47.94505310058594
495,46.86228561401367
496,26.3049259185791
497,33.635528564453125
498,42.38789749145508
499,49.38550567626953
500,49.37479019165039
501,49.47952651977539
502,49.05039596557617
503,48.83807373046875
504,33.89150619506836
505,35.9172248840332
506,30.270578384399414
507,27.961532592773438
508,28.535367965698242
509,46.06525421142578
510,45.8359260559082
511,45.955074310302734
512,45.23212432861328
513,44.74345016479492
514,41.3883056640625
515,40.91655349731445
516,41.62030792236328
517,43.87349319458008
518,47.5181770324707
519,47.38371276855469
520,19.816158294677734
521,26.02627182006836
522,21.53495979309082
523,21.80709457397461
524,16.1657772064209
525,47.798770904541016
526,47.77952575683594
527,47.96328353881836
528,47.3041877746582
529,28.0700740814209
530,20.558895111083984
531,26.225431442260742
532,20.44639778137207
533,18.711389541625977
534,16.050525665283203
535,47.18376159667969
536,26.847457885742188
537,16.22078514099121
538,16.802696228027344
539,17.755752563476562
540,15.919309616088867
541,15.470717430114746
542,46.317588806152344
543,44.115821838378906
544,48.26997375488281
545,45.73546600341797
546,14.312240600585938
547,21.23391342163086
548,21.09000015258789
549,20.740203857421875
550,17.751344680786133
551,40.813621520996094
552,42.10318374633789
553,49.02212905883789
554,48.45119094848633
555,45.23820877075195
556,28.18128204345703
557,16.411163330078125
558,20.647371292114258
559,22.387676239013672
560,17.990480422973633
561,18.354381561279297
562,19.37278938293457
563,18.67829704284668
564,15.864081382751465
565,11.452690124511719
566,44.283111572265625
567,36.09311294555664
568,38.743621826171875
569,49.48167419433594
570,48.90713119506836
571,34.50649642944336
572,43.90133285522461
573,47.185970306396484
574,47.342002868652344
575,47.903160095214844
576,47.17566680908203
577,43.546836853027344
578,43.31769561767578
579,45.135047912597656
580,44.43087387084961
581,37.4988899230957
582,48.81742477416992
583,48.69562530517578
584,15.703470230102539
585,17.97354507446289
586,23.2484188079834
587,24.245983123779297
588,20.620994567871094
589,18.563329696655273
590,20.077848434448242
591,19.23495101928711
592,47.13090896606445
593,48.65296173095703
594,49.009605407714844
595,47.47572326660156
596,46.10337448120117
597,29.636943817138672
598,24.447986602783203
599,20.627519607543945
600,14.574957847595215
601,47.88179397583008
602,47.48085021972656
603,45.227447509765625
604,14.009856224060059
605,19.41400909423828
606,38.23953628540039
607,40.53636169433594
608,48.808048248291016
609,49.09291458129883
610,47.92327880859375
611,46.95669174194336
612,42.99720764160156
613,13.649282455444336
614,19.732181549072266
615,16.61805534362793
616,15.979535102844238
617,17.211938858032227
618,10.949381828308105
619,19.972436904907227
620,40.11638259887695
621,50.35468292236328
622,49.84393310546875
623,48.69540023803711
624,46.221378326416016
625,27.128345489501953
626,19.100879669189453
627,17.804353713989258
628,18.51211929321289
629,11.232321739196777
630,21.99638557434082
631,49.96529006958008
632,48.96182632446289
633,48.17267608642578
634,41.670719146728516
635,26.818723678588867
636,24.427799224853516
637,48.31074905395508
638,48.89087677001953
639,48.04668426513672
640,41.721588134765625
641,43.14907455444336
642,42.289527893066406
643,40.58012008666992
644,39.53230285644531
645,39.70262908935547
646,38.78322219848633
647,47.79525375366211
648,47.993499755859375
649,47.793514251708984
650,46.46073532104492
651,16.82520866394043
652,19.1741943359375
653,11.050114631652832
654,19.98002815246582
655,47.61506652832031
656,48.165283203125
657,47.508636474609375
658,46.95704650878906
659,46.854286193847656
660,44.65060806274414
661,16.271785736083984
662,24.01142692565918
663,17.898677825927734
664,18.497949600219727
665,20.01627540588379
666,19.01934814453125
667,10.549973487854004
668,43.81134033203125
669,38.78144836425781
670,43.59817886352539
671,47.70633316040039
672,44.85988235473633
673,22.583181381225586
674,17.022418975830078
675,34.57344055175781
676,48.64013671875
677,48.32343673706055
678,47.502899169921875
679,14.696989059448242
680,24.14765739440918
681,20.33457374572754
682,21.67148208618164
683,18.382476806640625
684,43.995880126953125
685,48.2439079284668
686,47.67052459716797
687,47.44285583496094
688,44.76493835449219
689,26.110034942626953
690,16.19081687927246
691,21.714967727661133
692,16.648822784423828
693,16.41107940673828
694,49.060604095458984
695,48.648109436035156
696,40.21904373168945
697,26.09079933166504
698,24.457263946533203
699,20.859041213989258
700,16.99867820739746
701,19.062984466552734
702,41.63065719604492
703,45.904754638671875
704,47.82542419433594
705,48.10023880004883
706,47.35540008544922
707,46.474430084228516
708,44.780941009521484
709,40.68916320800781
710,41.1290283203125
711,41.58885955810547
712,41.708045959472656
713,41.81184387207031
714,38.70379638671875
715,45.39971923828125
716,38.562007904052734
717,46.78972625732422
718,47.87538146972656
719,27.069732666015625
720,12.514006614685059
721,9.315042495727539
722,7.375592231750488
723,43.094573974609375
724,43.3349609375
725,47.27960968017578
726,46.80899429321289
727,25.181251525878906
728,14.875567436218262
729,15.777225494384766
730,9.620184898376465
731,42.71687698364258
732,47.22761917114258
733,48.58985137939453
734,44.39805603027344
735,10.66628360748291
736,12.627155303955078
737,12.736437797546387
738,12.719097137451172
739,6.927324295043945
740,32.1820182800293
741,41.166015625
742,48.039005279541016
743,48.53376770019531
744,48.419090270996094
745,24.311450958251953
746,16.529399871826172
747,22.807613372802734
748,21.480955123901367
749,17.182788848876953
750,16.623985290527344
751,14.602834701538086
752,40.39419174194336
753,48.06368637084961
754,48.046295166015625
755,46.907676696777344
756,46.284950256347656
757,14.693816184997559
758,16.01518440246582
759,14.357916831970215
760,16.382335662841797
761,10.559896469116211
762,21.566308975219727
763,44.004295349121094
764,35.29697036743164
765,38.67307662963867
766,49.201175689697266
767,48.66251754760742
768,41.426856994628906
769,21.541576385498047
770,19.783302307128906
771,20.704933166503906
772,33.17422103881836
773,46.020286560058594
774,46.534297943115234
775,46.183616638183594
776,45.81256866455078
777,45.64887619018555
778,41.50135803222656
779,36.91919708251953
780,47.84469223022461
781,47.875789642333984
782,48.0234489440918
783,14.34018611907959
784,16.32855796813965
785,18.047761917114258
786,13.828007698059082
787,15.123744010925293
788,10.830583572387695
789,22.517126083374023
790,47.772666931152344
791,48.096961975097656
792,46.54351806640625
793,47.590301513671875
794,20.475919723510742
795,20.89252281188965
796,15.6636381149292
797,9.886993408203125
798,21.107271194458008
799,47.19894027709961
800,26.105749130249023
801,12.391766548156738
802,16.000572204589844
803,11.9719877243042
804,13.680486679077148
805,10.068114280700684
806,36.294898986816406
807,43.23217010498047
808,48.30946350097656
809,47.7991943359375
810,47.804466247558594
811,47.31306838989258
812,26.875967025756836
813,12.612722396850586
814,18.894969940185547
815,17.514659881591797
816,17.776832580566406
817,42.72760009765625
818,35.53284454345703
819,49.88982391357422
820,47.89204025268555
821,34.46745681762695
822,37.83714294433594
823,26.266210556030273
824,26.37207794189453
825,26.946271896362305
826,49.337772369384766
827,48.33352279663086
828,34.46893310546875
829,34.16632843017578
830,35.5648193359375
831,34.374786376953125
832,46.06403732299805
833,38.55997848510742
834,48.05758285522461
835,47.858123779296875
836,44.67427062988281
837,43.80241394042969
838,39.33869552612305
839,37.72496795654297
840,48.42722702026367
841,49.15226364135742
842,48.031734466552734
843,37.483619689941406
844,28.225540161132812
845,22.927047729492188
846,33.31672286987305
847,40.5665283203125
848,48.26484680175781
849,48.714691162109375
850,48.02325439453125
851,19.409915924072266
852,27.208900451660156
853,26.032150268554688
854,23.065431594848633
855,24.743793487548828
856,22.676069259643555
857,42.64080047607422
858,46.62358093261719
859,47.98577117919922
860,47.170799255371094
861,46.717777252197266
862,19.21299171447754
863,27.225950241088867
864,24.193010330200195
865,21.90135383605957
866,27.9840145111084
867,45.95729064941406
868,42.034366607666016
869,49.056968688964844
870,47.28009796142578
871,34.60835647583008
872,31.080196380615234
873,24.824172973632812
874,45.71828079223633
875,48.52711486816406
876,48.74734878540039
877,48.487518310546875
878,47.464759826660156
879,18.7203369140625
880,13.043802261352539
881,11.588913917541504
882,22.54973793029785
883,46.18865203857422
884,39.855186462402344
885,48.940521240234375
886,49.63262176513672
887,49.065467834472656
888,48.81185531616211
889,48.46112823486328
890,42.15144729614258
891,25.491973876953125
892,22.449546813964844
893,23.275493621826172
894,39.078521728515625
895,47.812843322753906
896,44.98091506958008
897,42.54922103881836
898,45.922279357910156
899,44.092681884765625
900,47.55027389526367
901,47.863773345947266
902,46.66518783569336
903,27.003664016723633
904,14.44292163848877
905,17.907787322998047
906,20.662269592285156
907,18.695924758911133
908,16.248321533203125
909,13.50849723815918
910,34.238250732421875
911,44.11429214477539
912,47.169677734375
913,47.17489242553711
914,46.698787689208984
915,24.11821174621582
916,21.16645050048828
917,17.062498092651367
918,20.2010498046875
919,14.189973831176758
920,47.53032684326172
921,48.28152847290039
922,47.4791374206543
923,13.115822792053223
924,22.45212173461914
925,20.414363861083984
926,15.527200698852539
927,18.472158432006836
928,12.210312843322754
929,9.110286712646484
930,19.746484756469727
931,35.003509521484375
932,44.783512115478516
933,48.183624267578125
934,14.084269523620605
935,18.639427185058594
936,18.239612579345703
937,15.344609260559082
938,11.509550094604492
939,19.662134170532227
940,44.283836364746094
941,48.81669998168945
942,48.935691833496094
943,47.7579231262207
944,47.39012908935547
945,28.369388580322266
946,14.48295783996582
947,24.1260929107666
948,20.93306541442871
949,16.326622009277344
950,40.0658073425293
951,48.18294143676758
952,48.62208557128906
953,46.558509826660156
954,40.737056732177734
955,25.073387145996094
956,23.871822357177734
957,17.7548885345459
958,40.98480987548828
959,36.11153030395508
960,45.72524642944336
961,47.56470489501953
962,47.695072174072266
963,46.38362121582031
964,45.863956451416016
965,45.58159255981445
966,44.27837371826172
967,42.13973617553711
968,42.889366149902344
969,43.06545639038086
970,40.165382385253906
971,37.85197448730469
972,46.41109848022461
973,14.190160751342773
974,17.722332000732422
975,24.387340545654297
976,17.654315948486328
977,15.534271240234375
978,18.64879608154297
979,14.116947174072266
980,11.144814491271973
981,21.701154708862305
982,44.873329162597656
983,48.299190521240234
984,48.47526168823242
985,47.16946029663086
986,24.268775939941406
987,17.565248489379883
988,15.774367332458496
989,10.35851001739502
990,35.86252975463867
991,45.028133392333984
992,49.12638473510742
993,47.8626708984375
994,47.48561477661133
995,47.1031608581543
996,28.30478286743164
997,15.385398864746094
998,17.84754180908203
999,22.285837173461914
1000,17.510807037353516
1001,15.634824752807617
1002,17.607637405395508
1003,11.201412200927734
1004,20.245948791503906
1005,45.3571662902832
1006,48.83456039428711
1007,47.140567779541016
1008,45.644065856933594
1009,28.742509841918945
1010,17.811279296875
1011,17.915523529052734
1012,13.630668640136719
1013,11.98847484588623
1014,44.266578674316406
1015,48.92427062988281
1016,47.84228515625
1017,29.1114559173584
1018,18.949058532714844
1019,25.13365936279297
1020,16.060237884521484
1021,17.745929718017578
1022,9.857026100158691
1023,37.74562454223633
1024,45.72585678100586
1025,37.45621871948242
1026,49.2232551574707
1027,28.609695434570312
1028,21.10618019104004
1029,19.565229415893555
1030,21.57633399963379
1031,18.689697265625
1032,19.49811553955078
1033,42.19965362548828
1034,39.86357116699219
1035,44.804134368896484
1036,48.07065200805664
1037,48.175872802734375
1038,43.27138900756836
1039,41.9229736328125
1040,41.96367263793945
1041,40.05194854736328
1042,36.144412994384766
1043,36.45051956176758
1044,45.70293426513672
1045,38.58806228637695
1046,37.62906265258789
1047,47.97942352294922
1048,46.96812057495117
1049,47.53969192504883
1050,26.264066696166992
1051,20.78494644165039
1052,17.920238494873047
1053,8.880380630493164
1054,45.56389617919922
1055,48.724449157714844
1056,48.342559814453125
1057,46.918373107910156
1058,45.323001861572266
1059,13.355774879455566
1060,20.876571655273438
1061,18.346355438232422
1062,9.779447555541992
1063,38.177833557128906
1064,46.23085021972656
1065,41.886940002441406
1066,48.90997314453125
1067,47.6158447265625
1068,48.4876594543457
1069,47.12608337402344
1070,46.75119400024414
1071,44.74898147583008
1072,13.831771850585938
1073,16.439512252807617
1074,13.78564167022705
1075,21.274181365966797
1076,36.23212814331055
1077,49.25457763671875
1078,45.11754608154297
1079,13.209592819213867
1080,15.6945161819458
1081,15.515998840332031
1082,14.875470161437988
1083,10.853089332580566
1084,44.668209075927734
1085,38.992374420166016
1086,44.7542610168457
1087,47.5003662109375
1088,17.738475799560547
1089,10.829285621643066
1090,36.69874954223633
1091,39.25982666015625
1092,48.67131805419922
1093,48.05370330810547
1094,47.02825927734375
1095,40.00638961791992
1096,25.467683792114258
1097,20.977886199951172
1098,15.907195091247559
1099,16.327425003051758
1100,17.450376510620117
1101,33.02511215209961
1102,41.679935455322266
1103,38.43729019165039
1104,28.116304397583008
1105,29.271265029907227
1106,47.89994430541992
1107,47.42997360229492
1108,44.187191009521484
1109,42.20095443725586
1110,42.86448287963867
1111,40.625511169433594
1112,38.34577941894531
1113,44.58010482788086
1114,45.4738883972168
1115,48.39912414550781
1116,48.05695343017578
1117,47.95317459106445
1118,25.685903549194336
1119,23.434043884277344
1120,39.75204086303711
1121,40.395057678222656
1122,42.41324996948242
1123,49.61110305786133
1124,46.016571044921875
1125,29.938400268554688
1126,29.30474281311035
1127,28.825937271118164
1128,33.96913528442383
1129,38.02266311645508
1130,44.82270050048828
1131,47.61845397949219
1132,47.06013488769531
1133,45.41621780395508
1134,30.004199981689453
1135,17.62076759338379
1136,21.36628532409668
1137,18.679676055908203
1138,19.11492919921875
1139,14.13498592376709
1140,46.4632453918457
1141,41.88471603393555
1142,47.754066467285156
1143,49.093971252441406
1144,47.502586364746094
1145,28.017370223999023
1146,19.31254005432129
1147,20.067819595336914
1148,46.49138259887695
1149,44.87344741821289
1150,14.783110618591309
1151,21.016767501831055
1152,22.095245361328125
1153,17.511539459228516
1154,18.989377975463867
1155,12.976970672607422
1156,11.398944854736328
1157,23.810569763183594
1158,38.839298248291016
1159,36.81569290161133
1160,47.31065368652344
1161,46.96341323852539
1162,47.82185363769531
1163,47.4163932800293
1164,28.05685806274414
1165,20.79192543029785
1166,23.477087020874023
1167,20.855676651000977
1168,44.492950439453125
1169,46.89080047607422
1170,45.9979248046875
1171,43.15860366821289
1172,37.1667594909668
1173,37.52914047241211
1174,45.78285598754883
1175,47.73048400878906
1176,47.372528076171875
1177,27.06097412109375
1178,15.382953643798828
1179,19.102094650268555
1180,18.542356491088867
1181,17.935543060302734
1182,12.395209312438965
1183,45.43619155883789
1184,43.142120361328125
1185,46.576934814453125
1186,46.04762649536133
1187,45.41553497314453
1188,23.96048355102539
1189,17.734703063964844
1190,15.566679954528809
1191,18.0004825592041
1192,37.6619987487793
1193,45.293758392333984
1194,47.380088806152344
1195,46.60912322998047
1196,45.83491516113281
1197,43.872886657714844
1198,24.754858016967773
1199,41.27196502685547
1200,48.604583740234375
1201,47.54560470581055
1202,43.88977813720703
1203,14.940648078918457
1204,21.93055534362793
1205,17.065710067749023
1206,16.6800479888916
1207,8.342489242553711
1208,19.635549545288086
1209,34.475669860839844
1210,47.208492279052734
1211,46.129520416259766
1212,20.762317657470703
1213,19.124540328979492
1214,20.282466888427734
1215,17.861021041870117
1216,46.76283264160156
1217,48.06243896484375
1218,47.5885009765625
1219,41.47135925292969
1220,25.78494644165039
1221,22.38388442993164
1222,18.706209182739258
1223,23.144073486328125
1224,21.579715728759766
1225,18.085824966430664
1226,18.263771057128906
1227,40.24009704589844
1228,34.93644714355469
1229,36.90764617919922
1230,47.21673583984375
1231,47.819122314453125
1232,43.064395904541016
1233,38.114383697509766
1234,39.51485061645508
1235,47.631980895996094
1236,14.580584526062012
1237,21.68102264404297
1238,18.890703201293945
1239,13.081281661987305
1240,22.869657516479492
1241,45.78017807006836
1242,40.62627410888672
1243,42.6141471862793
1244,48.55103302001953
1245,47.3973503112793
1246,18.250520706176758
1247,25.046737670898438
1248,24.192899703979492
1249,12.812614440917969
1250,46.07449722290039
1251,48.84286117553711
1252,47.430274963378906
1253,47.396968841552734
1254,24.513845443725586
1255,16.791906356811523
1256,18.290876388549805
1257,40.936622619628906
1258,47.8039436340332
1259,47.19703674316406
1260,46.855716705322266
1261,45.08674240112305
1262,26.794021606445312
1263,23.218624114990234
1264,17.763164520263672
1265,18.386316299438477
1266,16.793235778808594
1267,17.879146575927734
1268,21.87645149230957
1269,48.23188781738281
1270,48.23647689819336
1271,48.715904235839844
1272,45.91180419921875
1273,15.49142837524414
1274,18.945392608642578
1275,18.358449935913086
1276,18.802352905273438
1277,12.402091979980469
1278,21.66592025756836
1279,37.970787048339844
1280,45.55728530883789
1281,37.570465087890625
1282,46.62944793701172
1283,48.22666931152344
1284,47.878841400146484
1285,26.0817813873291
1286,26.474143981933594
1287,22.498374938964844
1288,19.603422164916992
1289,19.78569984436035
1290,36.29499435424805
1291,47.89745330810547
1292,47.73318862915039
1293,44.4747314453125
1294,42.38350296020508
1295,42.671630859375
1296,41.569881439208984
1297,38.10057067871094
1298,45.22441864013672
1299,46.99547576904297
1300,46.39752197265625
1301,44.63060760498047
1302,22.433944702148438
1303,13.708784103393555
1304,22.88627052307129
1305,48.12158203125
1306,48.489288330078125
1307,48.33340835571289
1308,47.89053726196289
1309,35.75571060180664
1310,29.573911666870117
1311,32.53447723388672
1312,25.6622314453125
1313,27.021589279174805
1314,18.58062744140625
1315,34.3028678894043
1316,40.49237060546875
1317,40.493587493896484
1318,43.33361053466797
1319,47.16254806518555
1320,47.05635070800781
1321,45.04507064819336
1322,16.530048370361328
1323,17.821279525756836
1324,20.740497589111328
1325,25.100826263427734
1326,48.20096969604492
1327,22.03693199157715
1328,19.80594253540039
1329,18.228635787963867
1330,19.651107788085938
1331,12.71889591217041
1332,24.05893325805664
1333,40.231590270996094
1334,38.94194793701172
1335,48.36503219604492
1336,47.113441467285156
1337,45.657344818115234
1338,18.682218551635742
1339,19.458650588989258
1340,18.508264541625977
1341,17.52484703063965
1342,49.433353424072266
1343,48.65469741821289
1344,42.59602355957031
1345,28.436979293823242
1346,25.5119686126709
1347,20.154008865356445
1348,19.381389617919922
1349,41.634429931640625
1350,40.56276321411133
1351,40.30044174194336
1352,41.33202362060547
1353,39.762939453125
1354,40.96094512939453
1355,38.40093231201172
1356,44.8537712097168
1357,38.627628326416016
1358,47.527313232421875
1359,26.673864364624023
1360,28.016080856323242
1361,26.128780364990234
1362,20.33626937866211
1363,15.250425338745117
